"Notes"	"County"	"County Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
"Total"	"Belknap County, NH"	"33001"	"Feb., 2005"	"2005/02"			55	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Mar., 2005"	"2005/03"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Mar., 2005"	"2005/03"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Mar., 2005"	"2005/03"			56	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Apr., 2005"	"2005/04"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Apr., 2005"	"2005/04"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Apr., 2005"	"2005/04"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Apr., 2005"	"2005/04"			52	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"May, 2005"	"2005/05"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"May, 2005"	"2005/05"	"85+ years"	"85+"	19	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"May, 2005"	"2005/05"			57	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jun., 2005"	"2005/06"	"55-64 years"	"55-64"	11	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jun., 2005"	"2005/06"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jun., 2005"	"2005/06"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Jun., 2005"	"2005/06"			47	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jul., 2005"	"2005/07"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jul., 2005"	"2005/07"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jul., 2005"	"2005/07"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Jul., 2005"	"2005/07"			43	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Aug., 2005"	"2005/08"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Aug., 2005"	"2005/08"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Aug., 2005"	"2005/08"			52	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Sep., 2005"	"2005/09"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Sep., 2005"	"2005/09"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Sep., 2005"	"2005/09"	"85+ years"	"85+"	19	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Sep., 2005"	"2005/09"			55	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Oct., 2005"	"2005/10"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Oct., 2005"	"2005/10"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Oct., 2005"	"2005/10"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Oct., 2005"	"2005/10"			51	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Nov., 2005"	"2005/11"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Nov., 2005"	"2005/11"			36	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Dec., 2005"	"2005/12"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Dec., 2005"	"2005/12"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Dec., 2005"	"2005/12"	"85+ years"	"85+"	23	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Dec., 2005"	"2005/12"			62	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jan., 2006"	"2006/01"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jan., 2006"	"2006/01"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jan., 2006"	"2006/01"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Jan., 2006"	"2006/01"			50	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Feb., 2006"	"2006/02"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Feb., 2006"	"2006/02"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Feb., 2006"	"2006/02"			45	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Mar., 2006"	"2006/03"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Mar., 2006"	"2006/03"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Mar., 2006"	"2006/03"			50	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Apr., 2006"	"2006/04"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Apr., 2006"	"2006/04"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Apr., 2006"	"2006/04"			45	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"May, 2006"	"2006/05"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"May, 2006"	"2006/05"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"May, 2006"	"2006/05"			45	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jun., 2006"	"2006/06"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jun., 2006"	"2006/06"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Jun., 2006"	"2006/06"			44	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jul., 2006"	"2006/07"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jul., 2006"	"2006/07"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jul., 2006"	"2006/07"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Jul., 2006"	"2006/07"			45	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Aug., 2006"	"2006/08"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Aug., 2006"	"2006/08"	"85+ years"	"85+"	16	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Aug., 2006"	"2006/08"			46	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Sep., 2006"	"2006/09"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Sep., 2006"	"2006/09"	"85+ years"	"85+"	21	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Sep., 2006"	"2006/09"			58	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Oct., 2006"	"2006/10"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Oct., 2006"	"2006/10"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Oct., 2006"	"2006/10"			43	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Nov., 2006"	"2006/11"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Nov., 2006"	"2006/11"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Nov., 2006"	"2006/11"			41	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Dec., 2006"	"2006/12"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Dec., 2006"	"2006/12"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Dec., 2006"	"2006/12"			51	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jan., 2007"	"2007/01"	"55-64 years"	"55-64"	10	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jan., 2007"	"2007/01"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jan., 2007"	"2007/01"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Jan., 2007"	"2007/01"			64	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Feb., 2007"	"2007/02"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Feb., 2007"	"2007/02"	"85+ years"	"85+"	19	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Feb., 2007"	"2007/02"			44	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Mar., 2007"	"2007/03"	"75-84 years"	"75-84"	21	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Mar., 2007"	"2007/03"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Mar., 2007"	"2007/03"			58	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Apr., 2007"	"2007/04"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Apr., 2007"	"2007/04"	"85+ years"	"85+"	21	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Apr., 2007"	"2007/04"			51	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"May, 2007"	"2007/05"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"May, 2007"	"2007/05"	"75-84 years"	"75-84"	20	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"May, 2007"	"2007/05"	"85+ years"	"85+"	19	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"May, 2007"	"2007/05"			65	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jun., 2007"	"2007/06"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jun., 2007"	"2007/06"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Jun., 2007"	"2007/06"			49	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jul., 2007"	"2007/07"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jul., 2007"	"2007/07"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Jul., 2007"	"2007/07"			49	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Aug., 2007"	"2007/08"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Aug., 2007"	"2007/08"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Aug., 2007"	"2007/08"			44	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Sep., 2007"	"2007/09"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Sep., 2007"	"2007/09"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Sep., 2007"	"2007/09"			49	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Oct., 2007"	"2007/10"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Oct., 2007"	"2007/10"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Oct., 2007"	"2007/10"			50	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Nov., 2007"	"2007/11"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Nov., 2007"	"2007/11"	"85+ years"	"85+"	22	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Nov., 2007"	"2007/11"			53	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Dec., 2007"	"2007/12"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Dec., 2007"	"2007/12"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Dec., 2007"	"2007/12"			47	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jan., 2008"	"2008/01"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jan., 2008"	"2008/01"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jan., 2008"	"2008/01"	"85+ years"	"85+"	21	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Jan., 2008"	"2008/01"			68	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Feb., 2008"	"2008/02"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Feb., 2008"	"2008/02"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Feb., 2008"	"2008/02"			41	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Mar., 2008"	"2008/03"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Mar., 2008"	"2008/03"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Mar., 2008"	"2008/03"			54	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Apr., 2008"	"2008/04"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Apr., 2008"	"2008/04"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Apr., 2008"	"2008/04"			48	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"May, 2008"	"2008/05"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"May, 2008"	"2008/05"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"May, 2008"	"2008/05"			52	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jun., 2008"	"2008/06"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jun., 2008"	"2008/06"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Jun., 2008"	"2008/06"			45	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jul., 2008"	"2008/07"	"55-64 years"	"55-64"	12	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jul., 2008"	"2008/07"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jul., 2008"	"2008/07"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jul., 2008"	"2008/07"	"85+ years"	"85+"	10	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Jul., 2008"	"2008/07"			56	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Aug., 2008"	"2008/08"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Aug., 2008"	"2008/08"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Aug., 2008"	"2008/08"	"85+ years"	"85+"	12	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Aug., 2008"	"2008/08"			41	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Sep., 2008"	"2008/09"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Sep., 2008"	"2008/09"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Sep., 2008"	"2008/09"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Sep., 2008"	"2008/09"			49	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Oct., 2008"	"2008/10"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Oct., 2008"	"2008/10"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Oct., 2008"	"2008/10"			42	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Nov., 2008"	"2008/11"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Nov., 2008"	"2008/11"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Nov., 2008"	"2008/11"			42	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Dec., 2008"	"2008/12"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Dec., 2008"	"2008/12"	"85+ years"	"85+"	22	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Dec., 2008"	"2008/12"			57	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jan., 2009"	"2009/01"	"55-64 years"	"55-64"	12	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jan., 2009"	"2009/01"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jan., 2009"	"2009/01"	"75-84 years"	"75-84"	22	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jan., 2009"	"2009/01"	"85+ years"	"85+"	24	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Jan., 2009"	"2009/01"			75	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Feb., 2009"	"2009/02"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Feb., 2009"	"2009/02"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Feb., 2009"	"2009/02"			54	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Mar., 2009"	"2009/03"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Mar., 2009"	"2009/03"	"75-84 years"	"75-84"	21	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Mar., 2009"	"2009/03"	"85+ years"	"85+"	19	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Mar., 2009"	"2009/03"			66	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Apr., 2009"	"2009/04"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Apr., 2009"	"2009/04"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Apr., 2009"	"2009/04"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Apr., 2009"	"2009/04"			60	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"May, 2009"	"2009/05"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"May, 2009"	"2009/05"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"May, 2009"	"2009/05"			50	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jun., 2009"	"2009/06"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jun., 2009"	"2009/06"	"85+ years"	"85+"	19	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Jun., 2009"	"2009/06"			50	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jul., 2009"	"2009/07"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jul., 2009"	"2009/07"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jul., 2009"	"2009/07"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Jul., 2009"	"2009/07"			55	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Aug., 2009"	"2009/08"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Aug., 2009"	"2009/08"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Aug., 2009"	"2009/08"			48	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Sep., 2009"	"2009/09"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Sep., 2009"	"2009/09"	"85+ years"	"85+"	14	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Sep., 2009"	"2009/09"			50	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Oct., 2009"	"2009/10"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Oct., 2009"	"2009/10"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Oct., 2009"	"2009/10"	"85+ years"	"85+"	23	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Oct., 2009"	"2009/10"			66	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Nov., 2009"	"2009/11"	"85+ years"	"85+"	21	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Nov., 2009"	"2009/11"			52	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Dec., 2009"	"2009/12"	"55-64 years"	"55-64"	12	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Dec., 2009"	"2009/12"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Dec., 2009"	"2009/12"	"85+ years"	"85+"	25	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Dec., 2009"	"2009/12"			60	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jan., 2010"	"2010/01"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Jan., 2010"	"2010/01"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Jan., 2010"	"2010/01"			53	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Feb., 2010"	"2010/02"	"75-84 years"	"75-84"	11	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Feb., 2010"	"2010/02"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
"Total"	"Belknap County, NH"	"33001"	"Feb., 2010"	"2010/02"			45	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Mar., 2010"	"2010/03"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Belknap County, NH"	"33001"	"Mar., 2010"	"2010/03"	"85+ years"	"85+"	19	Not Applicable	Not Applicable
