"Notes"	"County"	"County Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Cook County, IL"	"17031"	"Nov., 2012"	"2012/11"	"45-54 years"	"45-54"	11	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2012"	"2012/11"	"55-64 years"	"55-64"	31	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2012"	"2012/11"	"65-74 years"	"65-74"	48	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2012"	"2012/11"	"75-84 years"	"75-84"	72	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2012"	"2012/11"	"85+ years"	"85+"	88	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2012"	"2012/12"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2012"	"2012/12"	"55-64 years"	"55-64"	34	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2012"	"2012/12"	"65-74 years"	"65-74"	54	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2012"	"2012/12"	"75-84 years"	"75-84"	95	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2012"	"2012/12"	"85+ years"	"85+"	140	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2013"	"2013/01"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2013"	"2013/01"	"55-64 years"	"55-64"	37	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2013"	"2013/01"	"65-74 years"	"65-74"	65	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2013"	"2013/01"	"75-84 years"	"75-84"	114	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2013"	"2013/01"	"85+ years"	"85+"	183	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2013"	"2013/02"	"55-64 years"	"55-64"	34	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2013"	"2013/02"	"65-74 years"	"65-74"	38	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2013"	"2013/02"	"75-84 years"	"75-84"	86	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2013"	"2013/02"	"85+ years"	"85+"	132	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2013"	"2013/03"	"45-54 years"	"45-54"	15	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2013"	"2013/03"	"55-64 years"	"55-64"	25	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2013"	"2013/03"	"65-74 years"	"65-74"	62	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2013"	"2013/03"	"75-84 years"	"75-84"	93	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2013"	"2013/03"	"85+ years"	"85+"	113	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2013"	"2013/04"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2013"	"2013/04"	"55-64 years"	"55-64"	21	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2013"	"2013/04"	"65-74 years"	"65-74"	43	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2013"	"2013/04"	"75-84 years"	"75-84"	85	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2013"	"2013/04"	"85+ years"	"85+"	114	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2013"	"2013/05"	"45-54 years"	"45-54"	12	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2013"	"2013/05"	"55-64 years"	"55-64"	24	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2013"	"2013/05"	"65-74 years"	"65-74"	51	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2013"	"2013/05"	"75-84 years"	"75-84"	83	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2013"	"2013/05"	"85+ years"	"85+"	99	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2013"	"2013/06"	"55-64 years"	"55-64"	19	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2013"	"2013/06"	"65-74 years"	"65-74"	40	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2013"	"2013/06"	"75-84 years"	"75-84"	62	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2013"	"2013/06"	"85+ years"	"85+"	101	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2013"	"2013/07"	"55-64 years"	"55-64"	25	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2013"	"2013/07"	"65-74 years"	"65-74"	41	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2013"	"2013/07"	"75-84 years"	"75-84"	82	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2013"	"2013/07"	"85+ years"	"85+"	75	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2013"	"2013/08"	"55-64 years"	"55-64"	19	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2013"	"2013/08"	"65-74 years"	"65-74"	40	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2013"	"2013/08"	"75-84 years"	"75-84"	76	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2013"	"2013/08"	"85+ years"	"85+"	98	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2013"	"2013/09"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2013"	"2013/09"	"55-64 years"	"55-64"	27	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2013"	"2013/09"	"65-74 years"	"65-74"	41	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2013"	"2013/09"	"75-84 years"	"75-84"	72	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2013"	"2013/09"	"85+ years"	"85+"	92	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2013"	"2013/10"	"55-64 years"	"55-64"	23	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2013"	"2013/10"	"65-74 years"	"65-74"	34	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2013"	"2013/10"	"75-84 years"	"75-84"	76	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2013"	"2013/10"	"85+ years"	"85+"	103	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2013"	"2013/11"	"55-64 years"	"55-64"	22	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2013"	"2013/11"	"65-74 years"	"65-74"	44	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2013"	"2013/11"	"75-84 years"	"75-84"	87	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2013"	"2013/11"	"85+ years"	"85+"	80	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2013"	"2013/12"	"45-54 years"	"45-54"	18	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2013"	"2013/12"	"55-64 years"	"55-64"	34	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2013"	"2013/12"	"65-74 years"	"65-74"	46	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2013"	"2013/12"	"75-84 years"	"75-84"	88	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2013"	"2013/12"	"85+ years"	"85+"	109	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2014"	"2014/01"	"35-44 years"	"35-44"	10	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2014"	"2014/01"	"45-54 years"	"45-54"	22	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2014"	"2014/01"	"55-64 years"	"55-64"	33	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2014"	"2014/01"	"65-74 years"	"65-74"	64	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2014"	"2014/01"	"75-84 years"	"75-84"	95	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2014"	"2014/01"	"85+ years"	"85+"	131	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2014"	"2014/02"	"45-54 years"	"45-54"	15	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2014"	"2014/02"	"55-64 years"	"55-64"	28	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2014"	"2014/02"	"65-74 years"	"65-74"	43	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2014"	"2014/02"	"75-84 years"	"75-84"	57	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2014"	"2014/02"	"85+ years"	"85+"	100	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2014"	"2014/03"	"45-54 years"	"45-54"	15	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2014"	"2014/03"	"55-64 years"	"55-64"	21	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2014"	"2014/03"	"65-74 years"	"65-74"	45	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2014"	"2014/03"	"75-84 years"	"75-84"	75	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2014"	"2014/03"	"85+ years"	"85+"	137	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2014"	"2014/04"	"45-54 years"	"45-54"	11	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2014"	"2014/04"	"55-64 years"	"55-64"	23	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2014"	"2014/04"	"65-74 years"	"65-74"	48	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2014"	"2014/04"	"75-84 years"	"75-84"	85	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2014"	"2014/04"	"85+ years"	"85+"	123	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2014"	"2014/05"	"55-64 years"	"55-64"	22	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2014"	"2014/05"	"65-74 years"	"65-74"	55	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2014"	"2014/05"	"75-84 years"	"75-84"	66	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2014"	"2014/05"	"85+ years"	"85+"	122	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2014"	"2014/06"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2014"	"2014/06"	"55-64 years"	"55-64"	25	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2014"	"2014/06"	"65-74 years"	"65-74"	49	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2014"	"2014/06"	"75-84 years"	"75-84"	80	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2014"	"2014/06"	"85+ years"	"85+"	93	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2014"	"2014/07"	"45-54 years"	"45-54"	12	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2014"	"2014/07"	"55-64 years"	"55-64"	20	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2014"	"2014/07"	"65-74 years"	"65-74"	44	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2014"	"2014/07"	"75-84 years"	"75-84"	73	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2014"	"2014/07"	"85+ years"	"85+"	94	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2014"	"2014/08"	"45-54 years"	"45-54"	16	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2014"	"2014/08"	"55-64 years"	"55-64"	18	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2014"	"2014/08"	"65-74 years"	"65-74"	45	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2014"	"2014/08"	"75-84 years"	"75-84"	74	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2014"	"2014/08"	"85+ years"	"85+"	82	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2014"	"2014/09"	"55-64 years"	"55-64"	18	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2014"	"2014/09"	"65-74 years"	"65-74"	30	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2014"	"2014/09"	"75-84 years"	"75-84"	81	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2014"	"2014/09"	"85+ years"	"85+"	108	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2014"	"2014/10"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2014"	"2014/10"	"55-64 years"	"55-64"	23	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2014"	"2014/10"	"65-74 years"	"65-74"	46	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2014"	"2014/10"	"75-84 years"	"75-84"	67	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2014"	"2014/10"	"85+ years"	"85+"	105	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2014"	"2014/11"	"55-64 years"	"55-64"	28	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2014"	"2014/11"	"65-74 years"	"65-74"	42	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2014"	"2014/11"	"75-84 years"	"75-84"	86	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2014"	"2014/11"	"85+ years"	"85+"	108	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2014"	"2014/12"	"55-64 years"	"55-64"	32	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2014"	"2014/12"	"65-74 years"	"65-74"	78	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2014"	"2014/12"	"75-84 years"	"75-84"	124	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2014"	"2014/12"	"85+ years"	"85+"	176	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2015"	"2015/01"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2015"	"2015/01"	"55-64 years"	"55-64"	34	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2015"	"2015/01"	"65-74 years"	"65-74"	51	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2015"	"2015/01"	"75-84 years"	"75-84"	113	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2015"	"2015/01"	"85+ years"	"85+"	136	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2015"	"2015/02"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2015"	"2015/02"	"55-64 years"	"55-64"	27	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2015"	"2015/02"	"65-74 years"	"65-74"	41	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2015"	"2015/02"	"75-84 years"	"75-84"	77	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2015"	"2015/02"	"85+ years"	"85+"	112	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2015"	"2015/03"	"55-64 years"	"55-64"	30	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2015"	"2015/03"	"65-74 years"	"65-74"	50	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2015"	"2015/03"	"75-84 years"	"75-84"	72	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2015"	"2015/03"	"85+ years"	"85+"	117	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2015"	"2015/04"	"45-54 years"	"45-54"	16	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2015"	"2015/04"	"55-64 years"	"55-64"	30	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2015"	"2015/04"	"65-74 years"	"65-74"	49	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2015"	"2015/04"	"75-84 years"	"75-84"	68	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2015"	"2015/04"	"85+ years"	"85+"	108	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2015"	"2015/05"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2015"	"2015/05"	"55-64 years"	"55-64"	31	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2015"	"2015/05"	"65-74 years"	"65-74"	53	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2015"	"2015/05"	"75-84 years"	"75-84"	75	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2015"	"2015/05"	"85+ years"	"85+"	104	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2015"	"2015/06"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2015"	"2015/06"	"55-64 years"	"55-64"	29	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2015"	"2015/06"	"65-74 years"	"65-74"	48	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2015"	"2015/06"	"75-84 years"	"75-84"	67	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2015"	"2015/06"	"85+ years"	"85+"	95	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2015"	"2015/07"	"45-54 years"	"45-54"	14	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2015"	"2015/07"	"55-64 years"	"55-64"	28	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2015"	"2015/07"	"65-74 years"	"65-74"	47	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2015"	"2015/07"	"75-84 years"	"75-84"	57	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2015"	"2015/07"	"85+ years"	"85+"	87	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2015"	"2015/08"	"55-64 years"	"55-64"	25	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2015"	"2015/08"	"65-74 years"	"65-74"	50	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2015"	"2015/08"	"75-84 years"	"75-84"	67	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Aug., 2015"	"2015/08"	"85+ years"	"85+"	91	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2015"	"2015/09"	"55-64 years"	"55-64"	18	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2015"	"2015/09"	"65-74 years"	"65-74"	50	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2015"	"2015/09"	"75-84 years"	"75-84"	67	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Sep., 2015"	"2015/09"	"85+ years"	"85+"	80	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2015"	"2015/10"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2015"	"2015/10"	"55-64 years"	"55-64"	21	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2015"	"2015/10"	"65-74 years"	"65-74"	61	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2015"	"2015/10"	"75-84 years"	"75-84"	83	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Oct., 2015"	"2015/10"	"85+ years"	"85+"	120	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2015"	"2015/11"	"55-64 years"	"55-64"	28	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2015"	"2015/11"	"65-74 years"	"65-74"	53	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2015"	"2015/11"	"75-84 years"	"75-84"	68	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Nov., 2015"	"2015/11"	"85+ years"	"85+"	98	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2015"	"2015/12"	"55-64 years"	"55-64"	29	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2015"	"2015/12"	"65-74 years"	"65-74"	43	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2015"	"2015/12"	"75-84 years"	"75-84"	70	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Dec., 2015"	"2015/12"	"85+ years"	"85+"	108	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2016"	"2016/01"	"45-54 years"	"45-54"	10	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2016"	"2016/01"	"55-64 years"	"55-64"	30	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2016"	"2016/01"	"65-74 years"	"65-74"	58	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2016"	"2016/01"	"75-84 years"	"75-84"	86	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jan., 2016"	"2016/01"	"85+ years"	"85+"	132	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2016"	"2016/02"	"55-64 years"	"55-64"	35	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2016"	"2016/02"	"65-74 years"	"65-74"	51	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2016"	"2016/02"	"75-84 years"	"75-84"	84	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Feb., 2016"	"2016/02"	"85+ years"	"85+"	86	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2016"	"2016/03"	"55-64 years"	"55-64"	38	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2016"	"2016/03"	"65-74 years"	"65-74"	64	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2016"	"2016/03"	"75-84 years"	"75-84"	83	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Mar., 2016"	"2016/03"	"85+ years"	"85+"	131	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2016"	"2016/04"	"45-54 years"	"45-54"	11	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2016"	"2016/04"	"55-64 years"	"55-64"	32	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2016"	"2016/04"	"65-74 years"	"65-74"	47	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2016"	"2016/04"	"75-84 years"	"75-84"	78	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Apr., 2016"	"2016/04"	"85+ years"	"85+"	87	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2016"	"2016/05"	"55-64 years"	"55-64"	32	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2016"	"2016/05"	"65-74 years"	"65-74"	49	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2016"	"2016/05"	"75-84 years"	"75-84"	80	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"May, 2016"	"2016/05"	"85+ years"	"85+"	111	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2016"	"2016/06"	"45-54 years"	"45-54"	13	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2016"	"2016/06"	"55-64 years"	"55-64"	30	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2016"	"2016/06"	"65-74 years"	"65-74"	46	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2016"	"2016/06"	"75-84 years"	"75-84"	68	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jun., 2016"	"2016/06"	"85+ years"	"85+"	89	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2016"	"2016/07"	"55-64 years"	"55-64"	22	Not Applicable	Not Applicable
	"Cook County, IL"	"17031"	"Jul., 2016"	"2016/07"	"65-74 years"	"65-74"	58	Not Applicable	Not Applicable
