"Notes"	"County"	"County Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
"Total"	"Fairfield County, CT"	"09001"	"Oct., 2004"	"2004/10"			48	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Nov., 2004"	"2004/11"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Nov., 2004"	"2004/11"	"85+ years"	"85+"	26	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Nov., 2004"	"2004/11"			56	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Dec., 2004"	"2004/12"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Dec., 2004"	"2004/12"	"75-84 years"	"75-84"	27	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Dec., 2004"	"2004/12"	"85+ years"	"85+"	19	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Dec., 2004"	"2004/12"			63	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jan., 2005"	"2005/01"	"65-74 years"	"65-74"	14	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jan., 2005"	"2005/01"	"75-84 years"	"75-84"	31	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jan., 2005"	"2005/01"	"85+ years"	"85+"	56	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Jan., 2005"	"2005/01"			107	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Feb., 2005"	"2005/02"	"75-84 years"	"75-84"	23	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Feb., 2005"	"2005/02"	"85+ years"	"85+"	41	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Feb., 2005"	"2005/02"			74	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Mar., 2005"	"2005/03"	"75-84 years"	"75-84"	26	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Mar., 2005"	"2005/03"	"85+ years"	"85+"	45	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Mar., 2005"	"2005/03"			81	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Apr., 2005"	"2005/04"	"75-84 years"	"75-84"	24	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Apr., 2005"	"2005/04"	"85+ years"	"85+"	32	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Apr., 2005"	"2005/04"			70	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"May, 2005"	"2005/05"	"65-74 years"	"65-74"	11	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"May, 2005"	"2005/05"	"75-84 years"	"75-84"	20	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"May, 2005"	"2005/05"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"May, 2005"	"2005/05"			51	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jun., 2005"	"2005/06"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jun., 2005"	"2005/06"	"85+ years"	"85+"	24	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Jun., 2005"	"2005/06"			44	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jul., 2005"	"2005/07"	"85+ years"	"85+"	21	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Jul., 2005"	"2005/07"			35	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Aug., 2005"	"2005/08"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Aug., 2005"	"2005/08"	"85+ years"	"85+"	26	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Aug., 2005"	"2005/08"			58	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Sep., 2005"	"2005/09"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Sep., 2005"	"2005/09"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Sep., 2005"	"2005/09"			40	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Oct., 2005"	"2005/10"	"65-74 years"	"65-74"	12	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Oct., 2005"	"2005/10"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Oct., 2005"	"2005/10"	"85+ years"	"85+"	26	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Oct., 2005"	"2005/10"			59	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Nov., 2005"	"2005/11"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Nov., 2005"	"2005/11"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Nov., 2005"	"2005/11"			41	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Dec., 2005"	"2005/12"	"65-74 years"	"65-74"	13	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Dec., 2005"	"2005/12"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Dec., 2005"	"2005/12"	"85+ years"	"85+"	30	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Dec., 2005"	"2005/12"			68	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jan., 2006"	"2006/01"	"75-84 years"	"75-84"	23	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jan., 2006"	"2006/01"	"85+ years"	"85+"	25	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Jan., 2006"	"2006/01"			57	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Feb., 2006"	"2006/02"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Feb., 2006"	"2006/02"	"85+ years"	"85+"	34	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Feb., 2006"	"2006/02"			58	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Mar., 2006"	"2006/03"	"75-84 years"	"75-84"	21	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Mar., 2006"	"2006/03"	"85+ years"	"85+"	28	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Mar., 2006"	"2006/03"			62	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Apr., 2006"	"2006/04"	"75-84 years"	"75-84"	26	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Apr., 2006"	"2006/04"	"85+ years"	"85+"	33	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Apr., 2006"	"2006/04"			71	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"May, 2006"	"2006/05"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"May, 2006"	"2006/05"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"May, 2006"	"2006/05"			47	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jun., 2006"	"2006/06"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jun., 2006"	"2006/06"	"85+ years"	"85+"	22	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Jun., 2006"	"2006/06"			48	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jul., 2006"	"2006/07"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jul., 2006"	"2006/07"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Jul., 2006"	"2006/07"			40	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Aug., 2006"	"2006/08"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Aug., 2006"	"2006/08"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Aug., 2006"	"2006/08"			46	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Sep., 2006"	"2006/09"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Sep., 2006"	"2006/09"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Sep., 2006"	"2006/09"			45	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Oct., 2006"	"2006/10"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Oct., 2006"	"2006/10"	"85+ years"	"85+"	25	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Oct., 2006"	"2006/10"			53	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Nov., 2006"	"2006/11"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Nov., 2006"	"2006/11"			32	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Dec., 2006"	"2006/12"	"85+ years"	"85+"	17	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Dec., 2006"	"2006/12"			35	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jan., 2007"	"2007/01"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jan., 2007"	"2007/01"	"85+ years"	"85+"	36	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Jan., 2007"	"2007/01"			67	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Feb., 2007"	"2007/02"	"75-84 years"	"75-84"	20	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Feb., 2007"	"2007/02"	"85+ years"	"85+"	28	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Feb., 2007"	"2007/02"			57	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Mar., 2007"	"2007/03"	"75-84 years"	"75-84"	28	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Mar., 2007"	"2007/03"	"85+ years"	"85+"	31	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Mar., 2007"	"2007/03"			73	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Apr., 2007"	"2007/04"	"75-84 years"	"75-84"	20	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Apr., 2007"	"2007/04"	"85+ years"	"85+"	26	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Apr., 2007"	"2007/04"			57	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"May, 2007"	"2007/05"	"75-84 years"	"75-84"	22	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"May, 2007"	"2007/05"	"85+ years"	"85+"	24	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"May, 2007"	"2007/05"			56	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jun., 2007"	"2007/06"	"75-84 years"	"75-84"	21	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jun., 2007"	"2007/06"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Jun., 2007"	"2007/06"			51	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jul., 2007"	"2007/07"	"75-84 years"	"75-84"	19	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jul., 2007"	"2007/07"	"85+ years"	"85+"	26	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Jul., 2007"	"2007/07"			49	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Aug., 2007"	"2007/08"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Aug., 2007"	"2007/08"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Aug., 2007"	"2007/08"	"85+ years"	"85+"	19	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Aug., 2007"	"2007/08"			45	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Sep., 2007"	"2007/09"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Sep., 2007"	"2007/09"	"85+ years"	"85+"	25	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Sep., 2007"	"2007/09"			45	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Oct., 2007"	"2007/10"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Oct., 2007"	"2007/10"	"85+ years"	"85+"	25	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Oct., 2007"	"2007/10"			49	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Nov., 2007"	"2007/11"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Nov., 2007"	"2007/11"	"85+ years"	"85+"	23	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Nov., 2007"	"2007/11"			51	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Dec., 2007"	"2007/12"	"75-84 years"	"75-84"	13	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Dec., 2007"	"2007/12"	"85+ years"	"85+"	30	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Dec., 2007"	"2007/12"			54	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jan., 2008"	"2008/01"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jan., 2008"	"2008/01"	"75-84 years"	"75-84"	27	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jan., 2008"	"2008/01"	"85+ years"	"85+"	21	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Jan., 2008"	"2008/01"			63	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Feb., 2008"	"2008/02"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Feb., 2008"	"2008/02"	"85+ years"	"85+"	41	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Feb., 2008"	"2008/02"			69	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Mar., 2008"	"2008/03"	"75-84 years"	"75-84"	25	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Mar., 2008"	"2008/03"	"85+ years"	"85+"	32	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Mar., 2008"	"2008/03"			70	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Apr., 2008"	"2008/04"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Apr., 2008"	"2008/04"	"75-84 years"	"75-84"	20	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Apr., 2008"	"2008/04"	"85+ years"	"85+"	33	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Apr., 2008"	"2008/04"			67	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"May, 2008"	"2008/05"	"75-84 years"	"75-84"	20	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"May, 2008"	"2008/05"	"85+ years"	"85+"	21	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"May, 2008"	"2008/05"			49	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jun., 2008"	"2008/06"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jun., 2008"	"2008/06"	"85+ years"	"85+"	13	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Jun., 2008"	"2008/06"			35	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jul., 2008"	"2008/07"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jul., 2008"	"2008/07"	"85+ years"	"85+"	23	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Jul., 2008"	"2008/07"			49	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Aug., 2008"	"2008/08"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Aug., 2008"	"2008/08"	"85+ years"	"85+"	26	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Aug., 2008"	"2008/08"			41	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Sep., 2008"	"2008/09"	"75-84 years"	"75-84"	10	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Sep., 2008"	"2008/09"	"85+ years"	"85+"	18	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Sep., 2008"	"2008/09"			38	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Oct., 2008"	"2008/10"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Oct., 2008"	"2008/10"	"85+ years"	"85+"	27	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Oct., 2008"	"2008/10"			54	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Nov., 2008"	"2008/11"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Nov., 2008"	"2008/11"	"85+ years"	"85+"	19	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Nov., 2008"	"2008/11"			40	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Dec., 2008"	"2008/12"	"75-84 years"	"75-84"	15	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Dec., 2008"	"2008/12"	"85+ years"	"85+"	24	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Dec., 2008"	"2008/12"			49	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jan., 2009"	"2009/01"	"75-84 years"	"75-84"	14	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jan., 2009"	"2009/01"	"85+ years"	"85+"	38	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Jan., 2009"	"2009/01"			64	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Feb., 2009"	"2009/02"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Feb., 2009"	"2009/02"	"85+ years"	"85+"	26	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Feb., 2009"	"2009/02"			53	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Mar., 2009"	"2009/03"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Mar., 2009"	"2009/03"	"75-84 years"	"75-84"	22	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Mar., 2009"	"2009/03"	"85+ years"	"85+"	20	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Mar., 2009"	"2009/03"			56	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Apr., 2009"	"2009/04"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Apr., 2009"	"2009/04"	"85+ years"	"85+"	23	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Apr., 2009"	"2009/04"			48	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"May, 2009"	"2009/05"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"May, 2009"	"2009/05"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"May, 2009"	"2009/05"			44	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jun., 2009"	"2009/06"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jun., 2009"	"2009/06"	"85+ years"	"85+"	15	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Jun., 2009"	"2009/06"			36	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jul., 2009"	"2009/07"	"75-84 years"	"75-84"	24	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jul., 2009"	"2009/07"	"85+ years"	"85+"	22	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Jul., 2009"	"2009/07"			57	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Aug., 2009"	"2009/08"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Aug., 2009"	"2009/08"	"85+ years"	"85+"	31	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Aug., 2009"	"2009/08"			62	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Sep., 2009"	"2009/09"	"75-84 years"	"75-84"	12	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Sep., 2009"	"2009/09"	"85+ years"	"85+"	11	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Sep., 2009"	"2009/09"			28	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Oct., 2009"	"2009/10"	"75-84 years"	"75-84"	17	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Oct., 2009"	"2009/10"	"85+ years"	"85+"	21	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Oct., 2009"	"2009/10"			45	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Nov., 2009"	"2009/11"	"65-74 years"	"65-74"	10	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Nov., 2009"	"2009/11"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Nov., 2009"	"2009/11"	"85+ years"	"85+"	37	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Nov., 2009"	"2009/11"			69	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Dec., 2009"	"2009/12"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Dec., 2009"	"2009/12"	"85+ years"	"85+"	26	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Dec., 2009"	"2009/12"			60	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jan., 2010"	"2010/01"	"75-84 years"	"75-84"	16	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Jan., 2010"	"2010/01"	"85+ years"	"85+"	28	Not Applicable	Not Applicable
"Total"	"Fairfield County, CT"	"09001"	"Jan., 2010"	"2010/01"			60	Not Applicable	Not Applicable
	"Fairfield County, CT"	"09001"	"Feb., 2010"	"2010/02"	"75-84 years"	"75-84"	18	Not Applicable	Not Applicable
