"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Logan County, CO"	"08075"	"2003"	"2003"	"85+ years"	"85+"	76	425	17882.4
	"Logan County, CO"	"08075"	"2004"	"2004"	"45-54 years"	"45-54"	10	3200	Unreliable
	"Logan County, CO"	"08075"	"2004"	"2004"	"55-64 years"	"55-64"	15	2062	Unreliable
	"Logan County, CO"	"08075"	"2004"	"2004"	"65-74 years"	"65-74"	36	1515	2376.2
	"Logan County, CO"	"08075"	"2004"	"2004"	"75-84 years"	"75-84"	53	1118	4740.6
	"Logan County, CO"	"08075"	"2004"	"2004"	"85+ years"	"85+"	70	428	16355.1
	"Logan County, CO"	"08075"	"2005"	"2005"	"45-54 years"	"45-54"	16	3245	Unreliable
	"Logan County, CO"	"08075"	"2005"	"2005"	"55-64 years"	"55-64"	16	2158	Unreliable
	"Logan County, CO"	"08075"	"2005"	"2005"	"65-74 years"	"65-74"	27	1531	1763.6
	"Logan County, CO"	"08075"	"2005"	"2005"	"75-84 years"	"75-84"	70	1119	6255.6
	"Logan County, CO"	"08075"	"2005"	"2005"	"85+ years"	"85+"	75	437	17162.5
	"Logan County, CO"	"08075"	"2006"	"2006"	"45-54 years"	"45-54"	12	3336	Unreliable
	"Logan County, CO"	"08075"	"2006"	"2006"	"55-64 years"	"55-64"	16	2272	Unreliable
	"Logan County, CO"	"08075"	"2006"	"2006"	"65-74 years"	"65-74"	37	1552	2384.0
	"Logan County, CO"	"08075"	"2006"	"2006"	"75-84 years"	"75-84"	52	1101	4723.0
	"Logan County, CO"	"08075"	"2006"	"2006"	"85+ years"	"85+"	56	486	11522.6
	"Logan County, CO"	"08075"	"2007"	"2007"	"45-54 years"	"45-54"	11	3400	Unreliable
	"Logan County, CO"	"08075"	"2007"	"2007"	"55-64 years"	"55-64"	21	2371	885.7
	"Logan County, CO"	"08075"	"2007"	"2007"	"65-74 years"	"65-74"	36	1521	2366.9
	"Logan County, CO"	"08075"	"2007"	"2007"	"75-84 years"	"75-84"	49	1137	4309.6
	"Logan County, CO"	"08075"	"2007"	"2007"	"85+ years"	"85+"	69	497	13883.3
	"Logan County, CO"	"08075"	"2008"	"2008"	"55-64 years"	"55-64"	24	2488	964.6
	"Logan County, CO"	"08075"	"2008"	"2008"	"65-74 years"	"65-74"	27	1521	1775.1
	"Logan County, CO"	"08075"	"2008"	"2008"	"75-84 years"	"75-84"	55	1120	4910.7
	"Logan County, CO"	"08075"	"2008"	"2008"	"85+ years"	"85+"	74	523	14149.1
	"Logan County, CO"	"08075"	"2009"	"2009"	"55-64 years"	"55-64"	22	2569	856.4
	"Logan County, CO"	"08075"	"2009"	"2009"	"65-74 years"	"65-74"	31	1589	1950.9
	"Logan County, CO"	"08075"	"2009"	"2009"	"75-84 years"	"75-84"	60	1122	5347.6
	"Logan County, CO"	"08075"	"2009"	"2009"	"85+ years"	"85+"	63	583	10806.2
	"Logan County, CO"	"08075"	"2010"	"2010"	"45-54 years"	"45-54"	13	3438	Unreliable
	"Logan County, CO"	"08075"	"2010"	"2010"	"55-64 years"	"55-64"	23	2695	853.4
	"Logan County, CO"	"08075"	"2010"	"2010"	"65-74 years"	"65-74"	21	1619	1297.1
	"Logan County, CO"	"08075"	"2010"	"2010"	"75-84 years"	"75-84"	41	1109	3697.0
	"Logan County, CO"	"08075"	"2010"	"2010"	"85+ years"	"85+"	72	593	12141.7
	"Logan County, CO"	"08075"	"2011"	"2011"	"55-64 years"	"55-64"	25	2791	895.7
	"Logan County, CO"	"08075"	"2011"	"2011"	"65-74 years"	"65-74"	30	1653	1814.9
	"Logan County, CO"	"08075"	"2011"	"2011"	"75-84 years"	"75-84"	54	1118	4830.1
	"Logan County, CO"	"08075"	"2011"	"2011"	"85+ years"	"85+"	59	584	10102.7
	"Logan County, CO"	"08075"	"2012"	"2012"	"55-64 years"	"55-64"	31	2834	1093.9
	"Logan County, CO"	"08075"	"2012"	"2012"	"65-74 years"	"65-74"	33	1712	1927.6
	"Logan County, CO"	"08075"	"2012"	"2012"	"75-84 years"	"75-84"	52	1107	4697.4
	"Logan County, CO"	"08075"	"2012"	"2012"	"85+ years"	"85+"	62	606	10231.0
	"Logan County, CO"	"08075"	"2013"	"2013"	"45-54 years"	"45-54"	17	3014	Unreliable
	"Logan County, CO"	"08075"	"2013"	"2013"	"55-64 years"	"55-64"	30	2917	1028.5
	"Logan County, CO"	"08075"	"2013"	"2013"	"65-74 years"	"65-74"	35	1784	1961.9
	"Logan County, CO"	"08075"	"2013"	"2013"	"75-84 years"	"75-84"	53	1125	4711.1
	"Logan County, CO"	"08075"	"2013"	"2013"	"85+ years"	"85+"	80	595	13445.4
	"Logan County, CO"	"08075"	"2014"	"2014"	"45-54 years"	"45-54"	12	2937	Unreliable
	"Logan County, CO"	"08075"	"2014"	"2014"	"55-64 years"	"55-64"	27	2899	931.4
	"Logan County, CO"	"08075"	"2014"	"2014"	"65-74 years"	"65-74"	38	1814	2094.8
	"Logan County, CO"	"08075"	"2014"	"2014"	"75-84 years"	"75-84"	43	1083	3970.5
	"Logan County, CO"	"08075"	"2014"	"2014"	"85+ years"	"85+"	83	633	13112.2
	"Logan County, CO"	"08075"	"2015"	"2015"	"55-64 years"	"55-64"	27	2873	939.8
	"Logan County, CO"	"08075"	"2015"	"2015"	"65-74 years"	"65-74"	37	1883	1964.9
	"Logan County, CO"	"08075"	"2015"	"2015"	"75-84 years"	"75-84"	40	1108	3610.1
	"Logan County, CO"	"08075"	"2015"	"2015"	"85+ years"	"85+"	72	604	11920.5
	"Logan County, CO"	"08075"	"2016"	"2016"	"35-44 years"	"35-44"	12	2660	Unreliable
	"Logan County, CO"	"08075"	"2016"	"2016"	"45-54 years"	"45-54"	19	2673	Unreliable
	"Logan County, CO"	"08075"	"2016"	"2016"	"55-64 years"	"55-64"	34	2893	1175.3
	"Logan County, CO"	"08075"	"2016"	"2016"	"65-74 years"	"65-74"	42	1924	2183.0
	"Logan County, CO"	"08075"	"2016"	"2016"	"75-84 years"	"75-84"	59	1139	5180.0
	"Logan County, CO"	"08075"	"2016"	"2016"	"85+ years"	"85+"	91	611	14893.6
	"Logan County, CO"	"08075"	"2017"	"2017"	"55-64 years"	"55-64"	34	2858	1189.6
	"Logan County, CO"	"08075"	"2017"	"2017"	"65-74 years"	"65-74"	25	2009	1244.4
	"Logan County, CO"	"08075"	"2017"	"2017"	"75-84 years"	"75-84"	57	1144	4982.5
	"Logan County, CO"	"08075"	"2017"	"2017"	"85+ years"	"85+"	80	611	13093.3
	"Mesa County, CO"	"08077"	"1999"	"1999"	"< 1 year"	"1"	22	1419	1550.4
	"Mesa County, CO"	"08077"	"1999"	"1999"	"15-24 years"	"15-24"	14	15847	Unreliable
	"Mesa County, CO"	"08077"	"1999"	"1999"	"25-34 years"	"25-34"	23	13201	174.2
	"Mesa County, CO"	"08077"	"1999"	"1999"	"35-44 years"	"35-44"	40	18005	222.2
	"Mesa County, CO"	"08077"	"1999"	"1999"	"45-54 years"	"45-54"	70	16283	429.9
	"Mesa County, CO"	"08077"	"1999"	"1999"	"55-64 years"	"55-64"	97	10525	921.6
	"Mesa County, CO"	"08077"	"1999"	"1999"	"65-74 years"	"65-74"	199	9138	2177.7
	"Mesa County, CO"	"08077"	"1999"	"1999"	"75-84 years"	"75-84"	316	6192	5103.4
	"Mesa County, CO"	"08077"	"1999"	"1999"	"85+ years"	"85+"	339	2078	16313.8
	"Mesa County, CO"	"08077"	"2000"	"2000"	"25-34 years"	"25-34"	16	13195	Unreliable
	"Mesa County, CO"	"08077"	"2000"	"2000"	"35-44 years"	"35-44"	42	17865	235.1
	"Mesa County, CO"	"08077"	"2000"	"2000"	"45-54 years"	"45-54"	55	16791	327.6
	"Mesa County, CO"	"08077"	"2000"	"2000"	"55-64 years"	"55-64"	101	10791	936.0
	"Mesa County, CO"	"08077"	"2000"	"2000"	"65-74 years"	"65-74"	208	9184	2264.8
	"Mesa County, CO"	"08077"	"2000"	"2000"	"75-84 years"	"75-84"	353	6327	5579.3
	"Mesa County, CO"	"08077"	"2000"	"2000"	"85+ years"	"85+"	336	2131	15767.2
	"Mesa County, CO"	"08077"	"2001"	"2001"	"15-24 years"	"15-24"	12	17014	Unreliable
	"Mesa County, CO"	"08077"	"2001"	"2001"	"25-34 years"	"25-34"	24	13331	180.0
	"Mesa County, CO"	"08077"	"2001"	"2001"	"35-44 years"	"35-44"	38	17690	214.8
	"Mesa County, CO"	"08077"	"2001"	"2001"	"45-54 years"	"45-54"	70	17814	392.9
	"Mesa County, CO"	"08077"	"2001"	"2001"	"55-64 years"	"55-64"	95	11443	830.2
	"Mesa County, CO"	"08077"	"2001"	"2001"	"65-74 years"	"65-74"	179	9309	1922.9
	"Mesa County, CO"	"08077"	"2001"	"2001"	"75-84 years"	"75-84"	349	6661	5239.5
	"Mesa County, CO"	"08077"	"2001"	"2001"	"85+ years"	"85+"	368	2228	16517.1
	"Mesa County, CO"	"08077"	"2002"	"2002"	"< 1 year"	"1"	16	1515	Unreliable
	"Mesa County, CO"	"08077"	"2002"	"2002"	"15-24 years"	"15-24"	12	17680	Unreliable
	"Mesa County, CO"	"08077"	"2002"	"2002"	"25-34 years"	"25-34"	15	13713	Unreliable
	"Mesa County, CO"	"08077"	"2002"	"2002"	"35-44 years"	"35-44"	39	17315	225.2
	"Mesa County, CO"	"08077"	"2002"	"2002"	"45-54 years"	"45-54"	83	18507	448.5
	"Mesa County, CO"	"08077"	"2002"	"2002"	"55-64 years"	"55-64"	107	12319	868.6
	"Mesa County, CO"	"08077"	"2002"	"2002"	"65-74 years"	"65-74"	208	9490	2191.8
	"Mesa County, CO"	"08077"	"2002"	"2002"	"75-84 years"	"75-84"	397	6801	5837.4
	"Mesa County, CO"	"08077"	"2002"	"2002"	"85+ years"	"85+"	341	2351	14504.5
	"Mesa County, CO"	"08077"	"2003"	"2003"	"< 1 year"	"1"	10	1538	Unreliable
	"Mesa County, CO"	"08077"	"2003"	"2003"	"25-34 years"	"25-34"	17	14044	Unreliable
	"Mesa County, CO"	"08077"	"2003"	"2003"	"35-44 years"	"35-44"	36	17116	210.3
	"Mesa County, CO"	"08077"	"2003"	"2003"	"45-54 years"	"45-54"	84	18993	442.3
	"Mesa County, CO"	"08077"	"2003"	"2003"	"55-64 years"	"55-64"	115	13155	874.2
	"Mesa County, CO"	"08077"	"2003"	"2003"	"65-74 years"	"65-74"	190	9586	1982.1
	"Mesa County, CO"	"08077"	"2003"	"2003"	"75-84 years"	"75-84"	380	6991	5435.6
	"Mesa County, CO"	"08077"	"2003"	"2003"	"85+ years"	"85+"	389	2421	16067.7
	"Mesa County, CO"	"08077"	"2004"	"2004"	"< 1 year"	"1"	12	1678	Unreliable
	"Mesa County, CO"	"08077"	"2004"	"2004"	"15-24 years"	"15-24"	16	18512	Unreliable
	"Mesa County, CO"	"08077"	"2004"	"2004"	"25-34 years"	"25-34"	14	14678	Unreliable
	"Mesa County, CO"	"08077"	"2004"	"2004"	"35-44 years"	"35-44"	38	16829	225.8
	"Mesa County, CO"	"08077"	"2004"	"2004"	"45-54 years"	"45-54"	75	19379	387.0
	"Mesa County, CO"	"08077"	"2004"	"2004"	"55-64 years"	"55-64"	112	13927	804.2
	"Mesa County, CO"	"08077"	"2004"	"2004"	"65-74 years"	"65-74"	187	9817	1904.9
	"Mesa County, CO"	"08077"	"2004"	"2004"	"75-84 years"	"75-84"	371	7037	5272.1
	"Mesa County, CO"	"08077"	"2004"	"2004"	"85+ years"	"85+"	333	2581	12902.0
	"Mesa County, CO"	"08077"	"2005"	"2005"	"15-24 years"	"15-24"	16	18635	Unreliable
	"Mesa County, CO"	"08077"	"2005"	"2005"	"25-34 years"	"25-34"	12	15067	Unreliable
	"Mesa County, CO"	"08077"	"2005"	"2005"	"35-44 years"	"35-44"	33	16532	199.6
	"Mesa County, CO"	"08077"	"2005"	"2005"	"45-54 years"	"45-54"	86	19928	431.6
	"Mesa County, CO"	"08077"	"2005"	"2005"	"55-64 years"	"55-64"	119	14913	798.0
	"Mesa County, CO"	"08077"	"2005"	"2005"	"65-74 years"	"65-74"	197	10112	1948.2
	"Mesa County, CO"	"08077"	"2005"	"2005"	"75-84 years"	"75-84"	382	7223	5288.7
	"Mesa County, CO"	"08077"	"2005"	"2005"	"85+ years"	"85+"	411	2606	15771.3
	"Mesa County, CO"	"08077"	"2006"	"2006"	"15-24 years"	"15-24"	19	19185	Unreliable
	"Mesa County, CO"	"08077"	"2006"	"2006"	"25-34 years"	"25-34"	19	15968	Unreliable
	"Mesa County, CO"	"08077"	"2006"	"2006"	"35-44 years"	"35-44"	43	16610	258.9
	"Mesa County, CO"	"08077"	"2006"	"2006"	"45-54 years"	"45-54"	67	20504	326.8
	"Mesa County, CO"	"08077"	"2006"	"2006"	"55-64 years"	"55-64"	137	15933	859.9
	"Mesa County, CO"	"08077"	"2006"	"2006"	"65-74 years"	"65-74"	198	10381	1907.3
	"Mesa County, CO"	"08077"	"2006"	"2006"	"75-84 years"	"75-84"	371	7373	5031.9
	"Mesa County, CO"	"08077"	"2006"	"2006"	"85+ years"	"85+"	410	2706	15151.5
	"Mesa County, CO"	"08077"	"2007"	"2007"	"15-24 years"	"15-24"	14	19868	Unreliable
	"Mesa County, CO"	"08077"	"2007"	"2007"	"25-34 years"	"25-34"	21	17073	123.0
	"Mesa County, CO"	"08077"	"2007"	"2007"	"35-44 years"	"35-44"	34	16721	203.3
	"Mesa County, CO"	"08077"	"2007"	"2007"	"45-54 years"	"45-54"	93	21093	440.9
	"Mesa County, CO"	"08077"	"2007"	"2007"	"55-64 years"	"55-64"	144	16859	854.1
	"Mesa County, CO"	"08077"	"2007"	"2007"	"65-74 years"	"65-74"	189	10636	1777.0
	"Mesa County, CO"	"08077"	"2007"	"2007"	"75-84 years"	"75-84"	344	7339	4687.3
	"Mesa County, CO"	"08077"	"2007"	"2007"	"85+ years"	"85+"	409	2824	14483.0
	"Mesa County, CO"	"08077"	"2008"	"2008"	"15-24 years"	"15-24"	12	20158	Unreliable
	"Mesa County, CO"	"08077"	"2008"	"2008"	"25-34 years"	"25-34"	20	18216	109.8
	"Mesa County, CO"	"08077"	"2008"	"2008"	"35-44 years"	"35-44"	39	16768	232.6
	"Mesa County, CO"	"08077"	"2008"	"2008"	"45-54 years"	"45-54"	90	21343	421.7
	"Mesa County, CO"	"08077"	"2008"	"2008"	"55-64 years"	"55-64"	152	17658	860.8
	"Mesa County, CO"	"08077"	"2008"	"2008"	"65-74 years"	"65-74"	204	10915	1869.0
	"Mesa County, CO"	"08077"	"2008"	"2008"	"75-84 years"	"75-84"	370	7278	5083.8
	"Mesa County, CO"	"08077"	"2008"	"2008"	"85+ years"	"85+"	429	2936	14611.7
	"Mesa County, CO"	"08077"	"2009"	"2009"	"< 1 year"	"1"	10	2038	Unreliable
	"Mesa County, CO"	"08077"	"2009"	"2009"	"15-24 years"	"15-24"	21	20858	100.7
	"Mesa County, CO"	"08077"	"2009"	"2009"	"25-34 years"	"25-34"	22	19342	113.7
	"Mesa County, CO"	"08077"	"2009"	"2009"	"35-44 years"	"35-44"	43	16918	254.2
	"Mesa County, CO"	"08077"	"2009"	"2009"	"45-54 years"	"45-54"	78	21563	361.7
	"Mesa County, CO"	"08077"	"2009"	"2009"	"55-64 years"	"55-64"	150	18508	810.5
	"Mesa County, CO"	"08077"	"2009"	"2009"	"65-74 years"	"65-74"	208	11227	1852.7
	"Mesa County, CO"	"08077"	"2009"	"2009"	"75-84 years"	"75-84"	365	7295	5003.4
	"Mesa County, CO"	"08077"	"2009"	"2009"	"85+ years"	"85+"	391	3023	12934.2
	"Mesa County, CO"	"08077"	"2010"	"2010"	"15-24 years"	"15-24"	20	20347	98.3
	"Mesa County, CO"	"08077"	"2010"	"2010"	"25-34 years"	"25-34"	19	19176	Unreliable
	"Mesa County, CO"	"08077"	"2010"	"2010"	"35-44 years"	"35-44"	33	16675	197.9
	"Mesa County, CO"	"08077"	"2010"	"2010"	"45-54 years"	"45-54"	78	20998	371.5
	"Mesa County, CO"	"08077"	"2010"	"2010"	"55-64 years"	"55-64"	152	18921	803.3
	"Mesa County, CO"	"08077"	"2010"	"2010"	"65-74 years"	"65-74"	200	11453	1746.3
	"Mesa County, CO"	"08077"	"2010"	"2010"	"75-84 years"	"75-84"	351	7274	4825.4
	"Mesa County, CO"	"08077"	"2010"	"2010"	"85+ years"	"85+"	419	3145	13322.7
	"Mesa County, CO"	"08077"	"2011"	"2011"	"15-24 years"	"15-24"	20	20196	99.0
	"Mesa County, CO"	"08077"	"2011"	"2011"	"25-34 years"	"25-34"	28	19512	143.5
	"Mesa County, CO"	"08077"	"2011"	"2011"	"35-44 years"	"35-44"	39	16456	237.0
	"Mesa County, CO"	"08077"	"2011"	"2011"	"45-54 years"	"45-54"	100	20210	494.8
	"Mesa County, CO"	"08077"	"2011"	"2011"	"55-64 years"	"55-64"	149	19675	757.3
	"Mesa County, CO"	"08077"	"2011"	"2011"	"65-74 years"	"65-74"	207	11847	1747.3
	"Mesa County, CO"	"08077"	"2011"	"2011"	"75-84 years"	"75-84"	320	7239	4420.5
	"Mesa County, CO"	"08077"	"2011"	"2011"	"85+ years"	"85+"	442	3283	13463.3
	"Mesa County, CO"	"08077"	"2012"	"2012"	"15-24 years"	"15-24"	10	20545	Unreliable
	"Mesa County, CO"	"08077"	"2012"	"2012"	"25-34 years"	"25-34"	33	19639	168.0
	"Mesa County, CO"	"08077"	"2012"	"2012"	"35-44 years"	"35-44"	36	16504	218.1
	"Mesa County, CO"	"08077"	"2012"	"2012"	"45-54 years"	"45-54"	75	19420	386.2
	"Mesa County, CO"	"08077"	"2012"	"2012"	"55-64 years"	"55-64"	167	19881	840.0
	"Mesa County, CO"	"08077"	"2012"	"2012"	"65-74 years"	"65-74"	216	12572	1718.1
	"Mesa County, CO"	"08077"	"2012"	"2012"	"75-84 years"	"75-84"	354	7414	4774.8
	"Mesa County, CO"	"08077"	"2012"	"2012"	"85+ years"	"85+"	475	3362	14128.5
	"Mesa County, CO"	"08077"	"2013"	"2013"	"25-34 years"	"25-34"	33	19672	167.8
	"Mesa County, CO"	"08077"	"2013"	"2013"	"35-44 years"	"35-44"	20	16495	121.2
	"Mesa County, CO"	"08077"	"2013"	"2013"	"45-54 years"	"45-54"	78	18693	417.3
	"Mesa County, CO"	"08077"	"2013"	"2013"	"55-64 years"	"55-64"	180	20158	892.9
	"Mesa County, CO"	"08077"	"2013"	"2013"	"65-74 years"	"65-74"	220	13284	1656.1
	"Mesa County, CO"	"08077"	"2013"	"2013"	"75-84 years"	"75-84"	321	7409	4332.6
	"Mesa County, CO"	"08077"	"2013"	"2013"	"85+ years"	"85+"	490	3433	14273.2
	"Mesa County, CO"	"08077"	"2014"	"2014"	"< 1 year"	"1"	15	1814	Unreliable
	"Mesa County, CO"	"08077"	"2014"	"2014"	"15-24 years"	"15-24"	22	20512	107.3
	"Mesa County, CO"	"08077"	"2014"	"2014"	"25-34 years"	"25-34"	20	19726	101.4
	"Mesa County, CO"	"08077"	"2014"	"2014"	"35-44 years"	"35-44"	27	16608	162.6
	"Mesa County, CO"	"08077"	"2014"	"2014"	"45-54 years"	"45-54"	76	18132	419.1
	"Mesa County, CO"	"08077"	"2014"	"2014"	"55-64 years"	"55-64"	160	20368	785.5
	"Mesa County, CO"	"08077"	"2014"	"2014"	"65-74 years"	"65-74"	252	13987	1801.7
	"Mesa County, CO"	"08077"	"2014"	"2014"	"75-84 years"	"75-84"	342	7601	4499.4
	"Mesa County, CO"	"08077"	"2014"	"2014"	"85+ years"	"85+"	532	3458	15384.6
	"Mesa County, CO"	"08077"	"2015"	"2015"	"< 1 year"	"1"	12	1805	Unreliable
	"Mesa County, CO"	"08077"	"2015"	"2015"	"15-24 years"	"15-24"	14	20014	Unreliable
	"Mesa County, CO"	"08077"	"2015"	"2015"	"25-34 years"	"25-34"	22	19728	111.5
	"Mesa County, CO"	"08077"	"2015"	"2015"	"35-44 years"	"35-44"	38	16972	223.9
	"Mesa County, CO"	"08077"	"2015"	"2015"	"45-54 years"	"45-54"	79	17655	447.5
	"Mesa County, CO"	"08077"	"2015"	"2015"	"55-64 years"	"55-64"	180	20599	873.8
	"Mesa County, CO"	"08077"	"2015"	"2015"	"65-74 years"	"65-74"	265	14712	1801.3
	"Mesa County, CO"	"08077"	"2015"	"2015"	"75-84 years"	"75-84"	344	7700	4467.5
	"Mesa County, CO"	"08077"	"2015"	"2015"	"85+ years"	"85+"	500	3467	14421.7
	"Mesa County, CO"	"08077"	"2016"	"2016"	"15-24 years"	"15-24"	24	20258	118.5
	"Mesa County, CO"	"08077"	"2016"	"2016"	"25-34 years"	"25-34"	30	19732	152.0
	"Mesa County, CO"	"08077"	"2016"	"2016"	"35-44 years"	"35-44"	40	17348	230.6
	"Mesa County, CO"	"08077"	"2016"	"2016"	"45-54 years"	"45-54"	83	17384	477.5
	"Mesa County, CO"	"08077"	"2016"	"2016"	"55-64 years"	"55-64"	208	20904	995.0
	"Mesa County, CO"	"08077"	"2016"	"2016"	"65-74 years"	"65-74"	257	15567	1650.9
	"Mesa County, CO"	"08077"	"2016"	"2016"	"75-84 years"	"75-84"	368	7925	4643.5
	"Mesa County, CO"	"08077"	"2016"	"2016"	"85+ years"	"85+"	492	3378	14564.8
	"Mesa County, CO"	"08077"	"2017"	"2017"	"15-24 years"	"15-24"	16	19769	Unreliable
	"Mesa County, CO"	"08077"	"2017"	"2017"	"25-34 years"	"25-34"	26	20058	129.6
	"Mesa County, CO"	"08077"	"2017"	"2017"	"35-44 years"	"35-44"	26	17947	144.9
	"Mesa County, CO"	"08077"	"2017"	"2017"	"45-54 years"	"45-54"	86	17065	504.0
	"Mesa County, CO"	"08077"	"2017"	"2017"	"55-64 years"	"55-64"	190	21287	892.6
	"Mesa County, CO"	"08077"	"2017"	"2017"	"65-74 years"	"65-74"	288	16231	1774.4
	"Mesa County, CO"	"08077"	"2017"	"2017"	"75-84 years"	"75-84"	346	8122	4260.0
	"Mesa County, CO"	"08077"	"2017"	"2017"	"85+ years"	"85+"	501	3579	13998.3
	"Moffat County, CO"	"08081"	"1999"	"1999"	"65-74 years"	"65-74"	16	683	Unreliable
	"Moffat County, CO"	"08081"	"1999"	"1999"	"75-84 years"	"75-84"	19	384	Unreliable
	"Moffat County, CO"	"08081"	"1999"	"1999"	"85+ years"	"85+"	24	149	16107.4
	"Moffat County, CO"	"08081"	"2000"	"2000"	"55-64 years"	"55-64"	15	1127	Unreliable
	"Moffat County, CO"	"08081"	"2000"	"2000"	"65-74 years"	"65-74"	22	689	3193.0
	"Moffat County, CO"	"08081"	"2000"	"2000"	"75-84 years"	"75-84"	18	389	Unreliable
	"Moffat County, CO"	"08081"	"2000"	"2000"	"85+ years"	"85+"	34	155	21935.5
	"Moffat County, CO"	"08081"	"2001"	"2001"	"65-74 years"	"65-74"	16	676	Unreliable
	"Moffat County, CO"	"08081"	"2001"	"2001"	"75-84 years"	"75-84"	21	407	5159.7
	"Moffat County, CO"	"08081"	"2001"	"2001"	"85+ years"	"85+"	30	148	20270.3
	"Moffat County, CO"	"08081"	"2002"	"2002"	"55-64 years"	"55-64"	13	1240	Unreliable
	"Moffat County, CO"	"08081"	"2002"	"2002"	"65-74 years"	"65-74"	19	694	Unreliable
	"Moffat County, CO"	"08081"	"2002"	"2002"	"75-84 years"	"75-84"	18	418	Unreliable
	"Moffat County, CO"	"08081"	"2002"	"2002"	"85+ years"	"85+"	28	139	20143.9
	"Moffat County, CO"	"08081"	"2003"	"2003"	"45-54 years"	"45-54"	11	2186	Unreliable
	"Moffat County, CO"	"08081"	"2003"	"2003"	"55-64 years"	"55-64"	13	1305	Unreliable
	"Moffat County, CO"	"08081"	"2003"	"2003"	"65-74 years"	"65-74"	19	667	Unreliable
	"Moffat County, CO"	"08081"	"2003"	"2003"	"75-84 years"	"75-84"	27	405	6666.7
	"Moffat County, CO"	"08081"	"2003"	"2003"	"85+ years"	"85+"	28	146	19178.1
	"Moffat County, CO"	"08081"	"2004"	"2004"	"45-54 years"	"45-54"	10	2203	Unreliable
	"Moffat County, CO"	"08081"	"2004"	"2004"	"55-64 years"	"55-64"	10	1349	Unreliable
	"Moffat County, CO"	"08081"	"2004"	"2004"	"65-74 years"	"65-74"	13	677	Unreliable
	"Moffat County, CO"	"08081"	"2004"	"2004"	"75-84 years"	"75-84"	19	413	Unreliable
	"Moffat County, CO"	"08081"	"2004"	"2004"	"85+ years"	"85+"	20	150	13333.3
	"Moffat County, CO"	"08081"	"2005"	"2005"	"55-64 years"	"55-64"	17	1392	Unreliable
	"Moffat County, CO"	"08081"	"2005"	"2005"	"65-74 years"	"65-74"	11	700	Unreliable
	"Moffat County, CO"	"08081"	"2005"	"2005"	"75-84 years"	"75-84"	29	411	7056.0
	"Moffat County, CO"	"08081"	"2005"	"2005"	"85+ years"	"85+"	31	160	19375.0
	"Moffat County, CO"	"08081"	"2006"	"2006"	"55-64 years"	"55-64"	14	1469	Unreliable
	"Moffat County, CO"	"08081"	"2006"	"2006"	"65-74 years"	"65-74"	17	697	Unreliable
	"Moffat County, CO"	"08081"	"2006"	"2006"	"75-84 years"	"75-84"	24	432	5555.6
	"Moffat County, CO"	"08081"	"2006"	"2006"	"85+ years"	"85+"	18	154	Unreliable
	"Moffat County, CO"	"08081"	"2007"	"2007"	"55-64 years"	"55-64"	19	1525	Unreliable
	"Moffat County, CO"	"08081"	"2007"	"2007"	"65-74 years"	"65-74"	15	725	Unreliable
	"Moffat County, CO"	"08081"	"2007"	"2007"	"75-84 years"	"75-84"	21	429	4895.1
	"Moffat County, CO"	"08081"	"2007"	"2007"	"85+ years"	"85+"	30	144	20833.3
	"Moffat County, CO"	"08081"	"2008"	"2008"	"65-74 years"	"65-74"	16	789	Unreliable
	"Moffat County, CO"	"08081"	"2008"	"2008"	"75-84 years"	"75-84"	22	438	5022.8
	"Moffat County, CO"	"08081"	"2008"	"2008"	"85+ years"	"85+"	23	155	14838.7
	"Moffat County, CO"	"08081"	"2009"	"2009"	"45-54 years"	"45-54"	11	2178	Unreliable
	"Moffat County, CO"	"08081"	"2009"	"2009"	"55-64 years"	"55-64"	12	1681	Unreliable
	"Moffat County, CO"	"08081"	"2009"	"2009"	"65-74 years"	"65-74"	12	825	Unreliable
	"Moffat County, CO"	"08081"	"2009"	"2009"	"75-84 years"	"75-84"	19	436	Unreliable
	"Moffat County, CO"	"08081"	"2009"	"2009"	"85+ years"	"85+"	16	168	Unreliable
	"Moffat County, CO"	"08081"	"2010"	"2010"	"55-64 years"	"55-64"	12	1750	Unreliable
	"Moffat County, CO"	"08081"	"2010"	"2010"	"65-74 years"	"65-74"	19	854	Unreliable
	"Moffat County, CO"	"08081"	"2010"	"2010"	"75-84 years"	"75-84"	25	437	5720.8
	"Moffat County, CO"	"08081"	"2010"	"2010"	"85+ years"	"85+"	14	163	Unreliable
	"Moffat County, CO"	"08081"	"2011"	"2011"	"45-54 years"	"45-54"	10	2067	Unreliable
	"Moffat County, CO"	"08081"	"2011"	"2011"	"55-64 years"	"55-64"	14	1860	Unreliable
	"Moffat County, CO"	"08081"	"2011"	"2011"	"65-74 years"	"65-74"	17	876	Unreliable
	"Moffat County, CO"	"08081"	"2011"	"2011"	"75-84 years"	"75-84"	22	440	5000.0
	"Moffat County, CO"	"08081"	"2011"	"2011"	"85+ years"	"85+"	16	174	Unreliable
	"Moffat County, CO"	"08081"	"2012"	"2012"	"45-54 years"	"45-54"	13	1890	Unreliable
	"Moffat County, CO"	"08081"	"2012"	"2012"	"55-64 years"	"55-64"	20	1946	1027.7
